activity_id,which_distribution,which_units,log_plot,per_dollar_ok,has_exp,actual_total_expenditure,outcome_norm,baseline_norm,target_norm,outcome_norm_log10,baseline_norm_log10,target_norm_log10,outcome_norm_dollars_per_unit,baseline_norm_dollars_per_unit,target_norm_dollars_per_unit,outcome_norm_dollars_per_unit_log10,baseline_norm_dollars_per_unit_log10,target_norm_dollars_per_unit_log10,outcome_norm_dollars_per_unit_split,baseline_norm_dollars_per_unit_split,target_norm_dollars_per_unit_split,outcome_norm_dollars_per_unit_split_log10,baseline_norm_dollars_per_unit_split_log10,target_norm_dollars_per_unit_split_log10,outcome_over_target
44000-P121186,beneficiaries,people,True,True,True,61813719.0,105942.0,0.0,80000.0,5.025068167398569,,4.903089986991944,583.467548281135,,772.6714875,2.7660167061494128,,2.8879948865560383,583.467548281135,,772.6714875,2.7660167061494128,,2.8879948865560383,1.324275
44000-P155732,beneficiaries,people,True,True,True,631163699.0,2378000.0,0.0,,6.376211850282672,,,265.4178717409588,,,2.423930162451414,,,265.4178717409588,,,2.423930162451414,,,
44000-P127226,beneficiaries,people,True,True,True,38189575.0,187507.0,0.0,169000.0,5.2730174854217475,,5.227886704613674,203.67012964849312,,225.97381656804734,2.308927339849139,,2.3540581206572133,203.67012964849312,,225.97381656804734,2.308927339849139,,2.3540581206572133,1.109508875739645
44000-P073977,beneficiaries,people,True,True,True,119999999.0,2262900.0,0.0,1000000.0,6.354665362435607,,6.0,53.02929824561404,,119.999999,1.7245158799928977,,2.079181242428504,53.02929824561404,,119.999999,1.7245158799928977,,2.079181242428504,2.2629
44000-P151275,beneficiaries,people,True,True,True,99019092.0,130757.0,70000.0,80000.0,5.116464947864344,4.845098040014257,4.903089986991944,757.2756487224393,1414.5584571428572,1237.73865,2.8792539916912347,3.1506208995413214,3.092628952563635,757.2756487224393,1414.5584571428572,1237.73865,2.8792539916912347,3.1506208995413214,3.092628952563635,1.6344625
44000-P087910,beneficiaries,people,True,True,True,84003790.0,1030718.0,0.0,2000000.0,6.0131398604375965,,6.301029995663981,81.5002648639104,,42.001895,1.9111590201356554,,1.6232688849092707,81.5002648639104,,42.001895,1.9111590201356554,,1.6232688849092707,0.515359
44000-P102733,beneficiaries,people,True,True,True,71325460.0,385824.0,330000.0,330000.0,5.586389239231603,5.518513939877887,5.518513939877887,184.86527535871278,216.13775757575758,216.13775757575758,2.2668553420062727,2.3347306413599886,2.3347306413599886,184.86527535871278,216.13775757575758,216.13775757575758,2.2668553420062727,2.3347306413599886,2.3347306413599886,1.1691636363636364
44000-P119063,beneficiaries,people,True,True,True,529270158.0,668000.0,,668000.0,5.824776462475546,,5.824776462475546,792.3205958083832,,792.3205958083832,2.898900945248403,,2.898900945248403,792.3205958083832,,792.3205958083832,2.898900945248403,,2.898900945248403,1.0
44000-P109736,beneficiaries,people,True,True,True,23752964.0,7600.0,1500.0,5530.0,3.8808135922807914,3.1760912590556813,3.7427251313046983,3125.39,15835.309333333333,4295.291862567812,3.49490421824964,4.19962655147475,3.632992679225733,3125.39,15835.309333333333,4295.291862567812,3.49490421824964,4.19962655147475,3.632992679225733,1.3743218806509945
44000-P150696,beneficiaries,people,True,True,True,59997842.0,33684.0,0.0,33684.0,4.527423658682064,,4.527423658682064,1781.1970668566678,,1781.1970668566678,3.250711971295805,,3.250711971295805,1781.1970668566678,,1781.1970668566678,3.250711971295805,,3.250711971295805,1.0
44000-P161392,beneficiaries,people,True,True,True,180282384.0,879697.0,0.0,880000.0,5.944333110913981,,5.944482672150168,204.93690895842545,,204.86634545454547,2.311620181502482,,2.311470620266295,204.93690895842545,,204.86634545454547,2.311620181502482,,2.311470620266295,0.9996556818181818
44000-P094692,beneficiaries,people,True,True,True,29752992.0,73660.0,1000.0,10000.0,4.867231714518894,3.0,4.0,403.92332337768124,29752.992,2975.2992,2.6062989309659272,4.473530645484821,3.4735306454848214,403.92332337768124,29752.992,2975.2992,2.6062989309659272,4.473530645484821,3.4735306454848214,7.366
XM-DAC-46004-45022-002-GRNT0420,beneficiaries,people,True,True,False,,370000.0,,,5.568201724066995,,,,,,,,,,,,,,,
XM-DAC-41114-PROJECT-00101442,beneficiaries,people,True,True,False,,200.0,,300.0,2.3010299956639813,,2.4771212547196626,,,,,,,,,,,,,0.6666666666666666
44000-P088828,beneficiaries,people,True,True,True,41391738.0,393899.0,0.0,379000.0,5.595384878257649,,5.578639209968072,105.08210988095934,,109.2130290237467,2.021528784141241,,2.038274452430817,105.08210988095934,,109.2130290237467,2.021528784141241,,2.038274452430817,1.039311345646438
44000-P078091,beneficiaries,people,True,True,True,39391150.0,2450.0,0.0,2450.0,3.3891660843645326,,3.3891660843645326,16078.020408163266,,16078.020408163266,4.206232575585602,,4.206232575585602,16078.020408163266,,16078.020408163266,4.206232575585602,,4.206232575585602,1.0
44000-P125151,beneficiaries,people,True,True,True,200312499.0,260170.0,0.0,223200.0,5.4152572169542355,,5.348694190265541,769.9292731675444,,897.4574327956989,2.886450832076591,,2.9530138587652854,769.9292731675444,,897.4574327956989,2.886450832076591,,2.9530138587652854,1.165636200716846
44000-P118783,beneficiaries,people,True,True,True,124939351.0,555273.0,0.0,550000.0,5.744506556533809,,5.740362689494244,225.00526948005756,,227.16245636363635,2.352192689130534,,2.3563365561700986,225.00526948005756,,227.16245636363635,2.352192689130534,,2.3563365561700986,1.0095872727272728
44000-P157127,beneficiaries,people,True,True,True,105176968.0,161061.0,,,5.2069903912243936,,,653.025673502586,,,2.814930255764086,,,653.025673502586,,,2.814930255764086,,,
44000-P149599,beneficiaries,people,True,True,True,29183194.0,306666.0,207000.0,297000.0,5.486665628506428,5.315970345456917,5.472756449317212,95.16279600607828,140.98161352657004,98.25991245791246,1.978467193686501,2.149162476736011,1.9923763728757165,95.16279600607828,140.98161352657004,98.25991245791246,1.978467193686501,2.149162476736011,1.9923763728757165,1.0325454545454547
44000-P086379,beneficiaries,people,True,True,True,17899393.0,468000.0,0.0,468000.0,5.670245853074124,,5.670245853074124,38.24656623931624,,38.24656623931624,1.582592450463293,,1.582592450463293,38.24656623931624,,38.24656623931624,1.582592450463293,,1.582592450463293,1.0
44000-P084002,beneficiaries,people,True,True,True,90854996.0,8996071.0,6831000.0,8590000.0,6.95405287437437,6.834484285334805,6.933993163831242,10.099408508447743,13.300394671351192,10.57683306169965,1.0042959392242787,1.1238645282638435,1.0243556497674065,10.099408508447743,13.300394671351192,10.57683306169965,1.0042959392242787,1.1238645282638435,1.0243556497674065,1.047272526193248
44000-P166802,beneficiaries,people,True,True,True,43432740.0,37891.0,0.0,35000.0,4.578536067105318,,4.544068044350276,1146.2547834578131,,1240.9354285714285,3.059281161044488,,3.0937491837995306,1146.2547834578131,,1240.9354285714285,3.059281161044488,,3.0937491837995306,1.0826
44000-P106172,beneficiaries,people,True,True,True,251426015.0,4.845,0.0,0.4,0.6852937813867841,,-0.3979400086720376,51893914.34468524,,628565037.5,7.715116430652164,,8.798350220710985,51893914.34468524,,628565037.5,7.715116430652164,,8.798350220710985,12.112499999999999
44000-P093826,beneficiaries,people,True,True,True,104989303.0,16200.0,,,4.209515014542631,,,6480.821172839506,,,3.8116300380060744,,,6480.821172839506,,,3.8116300380060744,,,
44000-P088671,beneficiaries,people,True,True,True,23203644.0,38860.0,,,4.589502796263764,,,597.108697889861,,,2.7760533974555335,,,597.108697889861,,,2.7760533974555335,,,
44000-P152822,beneficiaries,people,True,True,True,329209862.0,4469117.0,,4259245.0,6.650221724494606,,6.629332622249795,73.66329008616243,,77.29300897224743,1.8672511122158195,,1.8881402144606312,73.66329008616243,,77.29300897224743,1.8672511122158195,,1.8881402144606312,1.0492744606144986
XI-IATI-WBTF-P103999,beneficiaries,people,True,True,False,,793000.0,,650000.0,5.899273187317604,,5.812913356642856,,,,,,,,,,,,,1.22
44000-P114348,beneficiaries,people,True,True,True,119244213.0,5.1,4.4,4.4,0.7075701760979364,0.6434526764861874,0.6434526764861874,23381218.23529412,27100957.499999996,27100957.499999996,7.368867135529092,7.432984635140841,7.432984635140841,23381218.23529412,27100957.499999996,27100957.499999996,7.368867135529092,7.432984635140841,7.432984635140841,1.159090909090909
XI-IATI-IADB-PE-L1232,beneficiaries,people,True,True,True,13715497.0,325.0,,6685.0,2.5118833609788744,,3.8251014115980033,42201.52923076923,,2051.6824233358266,4.625328188507919,,3.31211013788879,42201.52923076923,,2051.6824233358266,4.625328188507919,,3.31211013788879,0.048616305160807775
XM-DAC-41114-PROJECT-00117918,beneficiaries,people,True,True,False,,22000.0,,,4.342422680822207,,,,,,,,,,,,,,,
44000-P089929,beneficiaries,people,True,True,True,25843358.0,3700.0,,,3.568201724066995,,,6984.691351351351,,,3.844147219703375,,,6984.691351351351,,,3.844147219703375,,,
44000-P108791,beneficiaries,people,True,True,True,13654124.0,1980.0,520.0,2200.0,3.296665190261531,2.716003343634799,3.342422680822206,6896.022222222222,26257.93076923077,6206.42,3.8385986523196927,4.419260498946424,3.7928411617590174,6896.022222222222,26257.93076923077,6206.42,3.8385986523196927,4.419260498946424,3.7928411617590174,0.9
44000-P092537,beneficiaries,people,True,True,True,378271766.0,10120.0,1500000.0,30000.0,4.00518051250378,6.176091259055681,4.477121254719663,37378.63300395257,252.18117733333332,12609.058866666666,4.57262341449343,2.401712667941529,4.100682672277548,37378.63300395257,252.18117733333332,12609.058866666666,4.57262341449343,2.401712667941529,4.100682672277548,0.3373333333333333
GB-GOV-1-300044,beneficiaries,people,True,True,False,,3926.0,,,3.5939502952639875,,,,,,,,,,,,,,,
44000-P056256,beneficiaries,people,True,True,True,152965781.0,1402500.0,,550000.0,6.146902869928199,,5.740362689494244,109.06651051693404,,278.1196018181818,2.037691418503806,,2.444231598937761,109.06651051693404,,278.1196018181818,2.037691418503806,,2.444231598937761,2.55
44000-P163383,beneficiaries,people,True,True,True,96151984.0,3504095.0,,,6.544575871872898,,,27.439890756386458,,,1.4383823780262233,,,27.439890756386458,,,1.4383823780262233,,,
44000-P147381,beneficiaries,people,True,True,True,52134583.0,262000.0,0.0,262000.0,5.418301291319746,,5.418301291319746,198.98695801526716,,198.98695801526716,2.2988246128538514,,2.2988246128538514,198.98695801526716,,198.98695801526716,2.2988246128538514,,2.2988246128538514,1.0
XM-DAC-41114-PROJECT-00109494,beneficiaries,people,True,True,False,,1816.0,0.0,200.0,3.2591158441850663,,2.3010299956639813,,,,,,,,,,,,,9.08
44000-P083979,beneficiaries,people,True,True,True,46122597.0,235553.0,99960.0,158078.0,5.37208863977845,4.999826247454412,5.198871432592373,195.8056021362496,461.4105342136855,291.7711319728235,2.2918251131160217,2.66408750544006,2.465042320302099,195.8056021362496,461.4105342136855,291.7711319728235,2.2918251131160217,2.66408750544006,2.465042320302099,1.4901061501284176
GB-1-204415,beneficiaries,people,True,True,False,,9639545.0,,9000000.0,6.984056535079928,,6.954242509439325,,,,,,,,,,,,,1.0710605555555555
44000-P125120,beneficiaries,people,True,True,True,166425125.0,565356.0,0.0,560000.0,5.752322005602419,,5.748188027006201,294.37226278663354,,297.1877232142857,2.468896886215009,,2.473030864811228,294.37226278663354,,297.1877232142857,2.468896886215009,,2.473030864811228,1.0095642857142857
44000-P086660,beneficiaries,people,True,True,True,32916259.0,118999.0,0.0,105000.0,5.075543311843735,,5.021189299069938,276.6095429373356,,313.48818095238096,2.4418671590470957,,2.496221171820893,276.6095429373356,,313.48818095238096,2.4418671590470957,,2.496221171820893,1.1333238095238096
XM-DAC-41114-PROJECT-00096496,beneficiaries,people,True,True,False,,245.0,310.0,610.0,2.3891660843645326,2.4913616938342726,2.785329835010767,,,,,,,,,,,,,0.4016393442622951
GB-1-203473,beneficiaries,people,True,True,False,,5726101.0,,,6.757859004069063,,,,,,,,,,,,,,,
XM-DAC-41114-PROJECT-00087660,beneficiaries,people,True,True,False,,25000.0,0.0,20000.0,4.3979400086720375,,4.301029995663981,,,,,,,,,,,,,1.25
XM-DAC-41114-PROJECT-00092295,beneficiaries,people,True,True,False,,66863.0,0.0,50000.0,4.825185858559518,,4.698970004336019,,,,,,,,,,,,,1.33726
44000-P096925,beneficiaries,people,True,True,True,99946416.0,173.0,,,2.2380461031287955,,,577724.9479768786,,,5.761721122145446,,,577724.9479768786,,,5.761721122145446,,,
44000-P083813,beneficiaries,people,True,True,True,2769365.0,8410.0,0.0,13511.0,3.924795995797912,,4.130687493982032,329.294292508918,,204.97113463104137,2.517584203370992,,2.311692705186872,329.294292508918,,204.97113463104137,2.517584203370992,,2.311692705186872,0.62245577677448
44000-P088319,beneficiaries,people,True,True,True,30084064.0,55891.0,,,4.747341880068521,,,538.2631192857526,,,2.7309946238442904,,,538.2631192857526,,,2.7309946238442904,,,
44000-P131263,beneficiaries,people,True,True,True,243210398.0,9563900.0,0.0,9800000.0,6.980635026490659,,6.991226075692495,25.43004401969908,,24.81738755102041,1.4053471119451095,,1.3947560627432738,25.43004401969908,,24.81738755102041,1.4053471119451095,,1.3947560627432738,0.9759081632653062
XM-DAC-41114-PROJECT-00096227,beneficiaries,people,True,True,False,,2881.0,,,3.459543258280413,,,,,,,,,,,,,,,
44000-P132101,beneficiaries,people,True,True,True,93739529.0,9241576.0,8275000.0,9241576.0,6.965746039373725,6.917768002447756,6.965746039373725,10.143240611774441,11.328039758308156,10.143240611774441,1.0061767276767468,1.0541547646027154,1.0061767276767468,10.143240611774441,11.328039758308156,10.143240611774441,1.0061767276767468,1.0541547646027154,1.0061767276767468,1.0
44000-P151416,beneficiaries,people,True,True,True,11752955.0,61094.0,0.0,59327.0,4.785998560572464,,4.773252387838773,192.37494680328675,,198.10465723869402,2.2841485127457486,,2.2968946854794394,192.37494680328675,,198.10465723869402,2.2841485127457486,,2.2968946854794394,1.0297840780757497
44000-P117293,beneficiaries,people,True,True,True,98799862.0,442292.0,0.0,438000.0,5.64570908409654,,5.6414741105041,223.38152623153934,,225.57046118721462,2.3490472538850122,,2.353282227477452,223.38152623153934,,225.57046118721462,2.3490472538850122,,2.353282227477452,1.009799086757991
44000-P119085,beneficiaries,people,True,True,True,1028467066.0,3740000.0,0.0,3200000.0,6.57287160220048,,6.505149978319906,274.99119411764707,,321.395958125,2.4393187868944595,,2.5070404107750335,274.99119411764707,,321.395958125,2.4393187868944595,,2.5070404107750335,1.16875
44000-P162956,beneficiaries,people,True,True,True,47831331.0,685286.0,,,5.835871859520805,,,69.79761880441158,,,1.8438406066096311,,,69.79761880441158,,,1.8438406066096311,,,
44000-P112998,beneficiaries,people,True,True,True,60870455.0,2853622.0,0.0,2500000.0,6.455396444536694,,6.3979400086720375,21.33094537398436,,24.348182,1.329010103532246,,1.386466539396902,21.33094537398436,,24.348182,1.329010103532246,,1.386466539396902,1.1414488
44000-P122269,beneficiaries,people,True,True,True,82723574.0,1727672.0,0.0,1199000.0,6.237461294791484,,6.078819183098848,47.88152728064123,,68.99380650542119,1.680167994678738,,1.838810106371374,47.88152728064123,,68.99380650542119,1.680167994678738,,1.838810106371374,1.440927439532944
44000-P145813,beneficiaries,people,True,True,True,184399677.0,2178930.0,1997330.0,2178930.0,6.338243278386663,6.300449825180619,6.338243278386663,84.62854566232049,92.32308982491627,84.62854566232049,1.9275168776083844,1.965310330814429,1.9275168776083844,84.62854566232049,92.32308982491627,84.62854566232049,1.9275168776083844,1.965310330814429,1.9275168776083844,1.0
44000-P104595,beneficiaries,people,True,True,True,41279294.0,810400.0,670605.0,722168.0,5.908699432352224,5.826466787184532,5.858638240486099,50.93693731490622,61.55530304724838,57.16023695317433,1.7070328285894552,1.7892654737571476,1.7570940204555803,50.93693731490622,61.55530304724838,57.16023695317433,1.7070328285894552,1.7892654737571476,1.7570940204555803,1.1221765572553755
44000-P081436,beneficiaries,people,True,True,True,49296000.0,14080.0,12812.0,12812.0,4.148602654806093,4.107616929991784,4.107616929991784,3501.1363636363635,3847.642834842335,3847.642834842335,3.544209026166772,3.5851947509810813,3.5851947509810813,3501.1363636363635,3847.642834842335,3847.642834842335,3.544209026166772,3.5851947509810813,3.5851947509810813,1.0989697158913518
GB-1-204196,beneficiaries,people,True,True,False,,133737.0,,103900.0,5.126251576841608,,5.016615547557177,,,,,,,,,,,,,1.2871703561116459
44000-P121774,beneficiaries,people,True,True,True,269988740.0,1.547,0.0,1.746,0.1894903136993675,,0.24204423936955088,174524072.39819005,,154632726.23138604,8.241855338393554,,8.18930141272337,174524072.39819005,,154632726.23138604,8.241855338393554,,8.18930141272337,0.8860252004581901
44000-P105288,beneficiaries,people,True,True,True,264100001.0,1110000.0,,,6.045322978786658,,,237.92792882882884,,,2.3764454240646984,,,237.92792882882884,,,2.3764454240646984,,,
GB-1-203161,beneficiaries,people,True,True,False,,1018459.0,,,6.00794355033946,,,,,,,,,,,,,,,
44000-P121152,beneficiaries,people,True,True,True,51686484.0,952814.0,0.0,1016000.0,5.979008129748943,,6.0068937079479,54.24614247901479,,50.87252362204725,1.7343688603151701,,1.706483282116212,54.24614247901479,,50.87252362204725,1.7343688603151701,,1.706483282116212,0.9378090551181102
GB-1-204019,beneficiaries,people,True,True,False,,1575600.0,,,6.197445972137104,,,,,,,,,,,,,,,
44000-P148797,beneficiaries,people,True,True,True,83698822.0,296032.0,300000.0,300000.0,5.471338659276043,5.477121254719663,5.477121254719663,282.73572451626853,278.99607333333336,278.99607333333336,2.4513806863814955,2.4455980909378763,2.4455980909378763,282.73572451626853,278.99607333333336,278.99607333333336,2.4513806863814955,2.4455980909378763,2.4455980909378763,0.9867733333333333
GB-1-114396,beneficiaries,people,True,True,False,,29000000.0,,,7.462397997898956,,,,,,,,,,,,,,,
GB-1-205271,beneficiaries,people,True,True,False,,60000.0,,,4.778151250383644,,,,,,,,,,,,,,,
44000-P145037,beneficiaries,people,True,True,True,147595817.0,535197.0,0.0,450000.0,5.7285136703668345,,5.653212513775344,275.77848343694006,,327.9907044444444,2.4405603789930854,,2.5158615355845764,275.77848343694006,,327.9907044444444,2.4405603789930854,,2.5158615355845764,1.1893266666666666
44000-P079675,beneficiaries,people,True,True,True,204614370.0,20138000.0,,,7.304016336520766,,,10.16061028900586,,,1.0069197942852615,,,10.16061028900586,,,1.0069197942852615,,,
44000-P166075,beneficiaries,people,True,True,True,9847616.0,157725.0,,49020.0,5.197900536078021,,4.690373306916059,62.435352670787765,,200.88975928192573,1.795430569205462,,2.302957798367424,62.435352670787765,,200.88975928192573,1.795430569205462,,2.302957798367424,3.217564259485924
44000-P118316,beneficiaries,people,True,True,True,25656323.0,45427.0,0.0,46300.0,4.6573140569452445,,4.665580991017953,564.7813635062848,,554.1322462203024,2.7518803575552235,,2.743613423482515,564.7813635062848,,554.1322462203024,2.7518803575552235,,2.743613423482515,0.9811447084233261
44000-P110538,beneficiaries,people,True,True,True,48818074.0,583300.0,,,5.765891976430016,,,83.69290930910337,,,1.9226886649421822,,,83.69290930910337,,,1.9226886649421822,,,
44000-P114204,beneficiaries,people,True,True,True,214094408.0,2492465.0,,,6.396629068522875,,,85.8966557203411,,,1.9339762554438713,,,85.8966557203411,,,1.9339762554438713,,,
44000-P114077,beneficiaries,people,True,True,True,122365630.0,5921860.0,,5140000.0,6.77245813592289,,6.710963118995275,20.663377722539877,,23.80654280155642,1.3152013145872306,,1.3766963315148455,20.663377722539877,,23.80654280155642,1.3152013145872306,,1.3766963315148455,1.152112840466926
44000-P095115,beneficiaries,people,True,True,True,79947225.0,255774.0,0.0,250000.0,5.407856395379456,,5.3979400086720375,312.5697881723709,,319.7889,2.49494699843009,,2.5048633851375084,312.5697881723709,,319.7889,2.49494699843009,,2.5048633851375084,1.023096
44000-P096926,beneficiaries,people,True,True,True,258407148.0,4769000.0,0.0,,6.678427322433867,,,54.18476577898931,,,1.7338772004109306,,,54.18476577898931,,,1.7338772004109306,,,
44000-P103037,beneficiaries,people,True,True,True,386961567.0,4718643.0,0.0,2200000.0,6.673817121018523,,6.342422680822207,82.00695983993704,,175.89162136363638,1.9138507120399697,,2.2452451522362864,82.00695983993704,,175.89162136363638,1.9138507120399697,,2.2452451522362864,2.1448377272727273
44000-P120005,beneficiaries,people,True,True,True,55137476.0,677.0,0.0,960.0,2.8305886686851442,,2.9822712330395684,81443.83456425407,,57434.870833333334,4.910858213063554,,4.759175648709129,81443.83456425407,,57434.870833333334,4.910858213063554,,4.759175648709129,0.7052083333333333
44000-P120211,beneficiaries,people,True,True,True,195141767.0,40000.0,,40000.0,4.6020599913279625,,4.6020599913279625,4878.544175,,4878.544175,3.688290241860946,,3.688290241860946,4878.544175,,4878.544175,3.688290241860946,,3.688290241860946,1.0
44000-P122841,beneficiaries,people,True,True,True,87382051.0,167000.0,,132000.0,5.222716471147583,,5.12057393120585,523.2458143712574,,661.9852348484849,2.7187057629491154,,2.8208483028908486,523.2458143712574,,661.9852348484849,2.7187057629491154,,2.8208483028908486,1.2651515151515151
44000-P127203,beneficiaries,people,True,True,True,42635852.0,151822.0,,200000.0,5.181334708228205,,5.301029995663981,280.8278905560459,,213.17926,2.448440237763601,,2.328744950327825,280.8278905560459,,213.17926,2.448440237763601,,2.328744950327825,0.75911
GB-GOV-1-300451,beneficiaries,people,True,True,False,,51838.0,,,4.714648237350974,,,,,,,,,,,,,,,
XM-DAC-41114-PROJECT-00128385,beneficiaries,people,True,True,False,,3302.0,0.0,3978.0,3.518777068926775,,3.5996647787884166,,,,,,,,,,,,,0.8300653594771242
44000-P095050,beneficiaries,people,True,True,True,56945102.0,4145.0,,,3.6175245348862926,,,13738.263449939686,,,4.137931840309306,,,13738.263449939686,,,4.137931840309306,,,
44000-P133116,beneficiaries,people,True,True,True,300000000.0,365.0,0.0,319.0,2.5622928644564746,,2.503790683057181,821917.8082191781,,940438.8714733543,5.914828390263188,,5.973330571662482,821917.8082191781,,940438.8714733543,5.914828390263188,,5.973330571662482,1.1442006269592477
44000-P158194,beneficiaries,people,True,True,True,37152224.0,59468.0,0.0,1154250.0,4.774283332755715,,6.0622998832231785,624.7431223515168,,32.187328568334415,2.795701483780119,,1.5076849333126556,624.7431223515168,,32.187328568334415,2.795701483780119,,1.5076849333126556,0.051520901017977044
GB-1-204984,beneficiaries,people,True,True,False,,75788.0,90000.0,,4.8796004464453935,4.954242509439325,,,,,,,,,,,,,,
44000-P149620,beneficiaries,people,True,True,True,92259971.0,380042.0,0.0,201000.0,5.579831594933373,,5.303196057420489,242.76256571642082,,459.00483084577115,2.385181718827473,,2.661817256340357,242.76256571642082,,459.00483084577115,2.385181718827473,,2.661817256340357,1.8907562189054727
44000-P156584,beneficiaries,people,True,True,True,149907091.0,35.33,0.0,32.0,1.5481436374348454,,1.505149978319906,4243053.806962921,,4684596.59375,6.627678539171498,,6.670672198286438,4243053.806962921,,4684596.59375,6.627678539171498,,6.670672198286438,1.1040625
44000-P131084,beneficiaries,people,True,True,True,40372678.0,893934.0,0.0,1000800.0,5.951305455603632,,6.000347296685364,45.16292925428499,,40.340405675459635,1.6547821023785998,,1.6057402612968679,45.16292925428499,,40.340405675459635,1.6547821023785998,,1.6057402612968679,0.8932194244604317
44000-P086446,beneficiaries,people,True,True,True,75433454.0,6672860.0,0.0,8582570.0,6.824312013227021,,6.9336173542463175,11.30451620444607,,8.789145209418624,1.0532519807251313,,0.9439466397058351,11.30451620444607,,8.789145209418624,1.0532519807251313,,0.9439466397058351,0.7774897262708024
44000-P149091,beneficiaries,people,True,True,True,65270023.0,345026.0,0.0,393000.0,5.537851823279269,,5.594392550375427,189.17421585619635,,166.0814834605598,2.276861942454418,,2.22032121535826,189.17421585619635,,166.0814834605598,2.276861942454418,,2.22032121535826,0.8779287531806615
XM-DAC-41114-PROJECT-00096245,beneficiaries,people,True,True,False,,4710.0,,,3.673020907128896,,,,,,,,,,,,,,,
44000-P093132,beneficiaries,people,True,True,True,272886248.0,1348000.0,0.0,1030000.0,6.129689892199301,,6.012837224705172,202.4378694362018,,264.93810485436893,2.3062917579147086,,2.4231444254088377,202.4378694362018,,264.93810485436893,2.3062917579147086,,2.4231444254088377,1.30873786407767
GB-1-202035,beneficiaries,people,True,True,False,,86408.0,0.0,57022.0,4.936553953069349,,4.756042445764236,,,,,,,,,,,,,1.5153449545789344
44000-P131256,beneficiaries,people,True,True,True,250445455.0,1100000.0,0.0,,6.041392685158225,,,227.67768636363635,,,2.3573204695084313,,,227.67768636363635,,,2.3573204695084313,,,
44000-P151086,beneficiaries,people,True,True,True,53418039.0,4592.0,0.0,3400.0,3.662001879389917,,3.531478917042255,11632.848214285714,,15711.187941176471,4.065686061444238,,4.1962090237919,11632.848214285714,,15711.187941176471,4.065686061444238,,4.1962090237919,1.3505882352941176
44000-P150395,beneficiaries,people,True,True,True,352729992.0,2.8,0.0,2.2,0.4471580313422192,,0.3424226808222063,125974997.14285715,,160331814.54545453,8.100284357177905,,8.205019707697918,125974997.14285715,,160331814.54545453,8.100284357177905,,8.205019707697918,1.2727272727272725
44000-P120910,beneficiaries,people,True,True,True,15371372.0,376700.0,216300.0,258500.0,5.575995620203267,5.3350565194390915,5.412460547429961,40.805341120254845,71.06505779010634,59.463721470019344,1.6107170127770531,1.8516561135412293,1.7742520855503594,40.805341120254845,71.06505779010634,59.463721470019344,1.6107170127770531,1.8516561135412293,1.7742520855503594,1.4572533849129594
44000-P088520,beneficiaries,people,True,True,True,3107927.0,25000.0,0.0,5000.0,4.3979400086720375,,3.6989700043360187,124.31708,,621.5854,2.0945308007266243,,2.793500805062643,124.31708,,621.5854,2.0945308007266243,,2.793500805062643,5.0
44000-P146007,beneficiaries,people,True,True,True,290873223.0,10250000.0,0.0,10250000.0,7.010723865391773,,7.010723865391773,28.377875414634147,,28.377875414634147,1.452979877723291,,1.452979877723291,28.377875414634147,,28.377875414634147,1.452979877723291,,1.452979877723291,1.0
44000-P117082,beneficiaries,people,True,True,True,58209151.0,60000.0,0.0,60000.0,4.778151250383644,,4.778151250383644,970.1525166666667,,970.1525166666667,2.9868400146166803,,2.9868400146166803,970.1525166666667,,970.1525166666667,2.9868400146166803,,2.9868400146166803,1.0
44000-P148970,beneficiaries,people,True,True,True,65069542.0,601518.0,0.0,618000.0,5.779248627825006,,5.790988475088816,108.17555251879412,,105.2905210355987,2.0341291220843107,,2.022389274820501,108.17555251879412,,105.2905210355987,2.0341291220843107,,2.022389274820501,0.9733300970873786
44000-P143596,beneficiaries,people,True,True,True,199299495.0,912508.0,0.0,759300.0,5.960236680625088,,5.8804133998779164,218.40849066528733,,262.4779336230739,2.339269517628881,,2.419092798376052,218.40849066528733,,262.4779336230739,2.339269517628881,,2.419092798376052,1.2017753193731069
44000-P102627,beneficiaries,people,True,True,True,55923964.0,20000.0,,,4.301029995663981,,,2796.1982,,,3.4465679518074,,,2796.1982,,,3.4465679518074,,,
44000-P081567,beneficiaries,people,True,True,True,112935729.0,409101.0,0.0,375000.0,5.611830541082219,,5.574031267727719,276.05830589512124,,301.161944,2.4410008184935528,,2.478800091848053,276.05830589512124,,301.161944,2.4410008184935528,,2.478800091848053,1.090936
44000-P132173,beneficiaries,people,True,True,True,380085508.0,3970000.0,0.0,3970000.0,6.598790506763115,,6.598790506763115,95.73942267002519,,95.73942267002519,1.9810908042616777,,1.9810908042616777,95.73942267002519,,95.73942267002519,1.9810908042616777,,1.9810908042616777,1.0
44000-P104456,beneficiaries,people,True,True,True,33622150.0,51870.0,0.0,50000.0,4.714916247993585,,4.698970004336019,648.2003084634664,,672.443,2.811709233366894,,2.82765547702446,648.2003084634664,,672.443,2.811709233366894,,2.82765547702446,1.0374
44000-P120014,beneficiaries,people,True,True,True,224102213.0,7655.0,0.0,13500.0,3.88394519503428,,4.1303337684950066,29275.272762900066,,16600.163925925925,4.466500950161839,,4.220112376701113,29275.272762900066,,16600.163925925925,4.466500950161839,,4.220112376701113,0.567037037037037
